idx1,idx2,Lat,Lon,Label,Name
133,107,52.8,-119.67,15,other_land
134,107,52.37,-119.27,15,other_land
135,107,51.93,-118.87,15,other_land
136,107,51.5,-118.49,15,other_land
137,107,51.06,-118.11,15,other_land
138,107,50.62,-117.75,15,other_land
139,107,50.19,-117.39,15,other_land
140,107,49.75,-117.04,15,other_land
141,107,49.31,-116.7,15,other_land
142,107,48.88,-116.37,15,other_land
143,107,48.44,-116.05,15,other_land
144,107,48.0,-115.73,15,other_land
145,107,47.57,-115.42,15,other_land
1,108,47.72,116.32,15,other_land
2,108,48.15,116.65,15,other_land
3,108,48.59,116.98,15,other_land
4,108,49.02,117.31,14,other_sea
5,108,49.45,117.66,15,other_land
6,108,49.89,118.01,15,other_land
7,108,50.32,118.37,15,other_land
8,108,50.75,118.74,15,other_land
9,108,51.18,119.12,15,other_land
10,108,51.62,119.51,15,other_land
11,108,52.05,119.9,15,other_land
12,108,52.48,120.31,15,other_land
13,108,52.91,120.73,15,other_land
14,108,53.34,121.16,15,other_land
15,108,53.77,121.59,15,other_land
16,108,54.19,122.04,15,other_land
17,108,54.62,122.5,15,other_land
18,108,55.04,122.98,15,other_land
19,108,55.47,123.46,15,other_land
20,108,55.89,123.96,15,other_land
21,108,56.31,124.47,15,other_land
22,108,56.73,125.0,15,other_land
23,108,57.15,125.54,15,other_land
24,108,57.56,126.09,15,other_land
25,108,57.97,126.66,15,other_land
26,108,58.38,127.25,15,other_land
27,108,58.79,127.85,15,other_land
28,108,59.2,128.46,15,other_land
29,108,59.6,129.1,15,other_land
30,108,60.0,129.75,15,other_land
31,108,60.4,130.42,15,other_land
32,108,60.79,131.11,15,other_land
33,108,61.18,131.82,15,other_land
34,108,61.57,132.55,15,other_land
35,108,61.95,133.3,15,other_land
36,108,62.33,134.07,15,other_land
37,108,62.7,134.87,15,other_land
38,108,63.07,135.68,15,other_land
39,108,63.43,136.52,15,other_land
40,108,63.79,137.39,15,other_land
41,108,64.15,138.27,15,other_land
42,108,64.5,139.19,15,other_land
43,108,64.84,140.13,15,other_land
44,108,65.17,141.09,15,other_land
45,108,65.5,142.09,15,other_land
46,108,65.82,143.11,15,other_land
47,108,66.14,144.16,15,other_land
48,108,66.45,145.23,15,other_land
49,108,66.74,146.34,15,other_land
50,108,67.04,147.48,15,other_land
51,108,67.32,148.64,15,other_land
52,108,67.59,149.84,15,other_land
53,108,67.85,151.06,15,other_land
54,108,68.11,152.31,15,other_land
55,108,68.35,153.6,15,other_land
56,108,68.58,154.91,15,other_land
57,108,68.8,156.25,15,other_land
58,108,69.01,157.62,15,other_land
59,108,69.21,159.02,15,other_land
60,108,69.4,160.44,15,other_land
61,108,69.57,161.89,12,east_siberian_sea
62,108,69.73,163.36,12,east_siberian_sea
63,108,69.88,164.86,12,east_siberian_sea
64,108,70.01,166.38,12,east_siberian_sea
65,108,70.13,167.91,12,east_siberian_sea
66,108,70.24,169.47,12,east_siberian_sea
67,108,70.33,171.04,12,east_siberian_sea
68,108,70.41,172.63,12,east_siberian_sea
69,108,70.47,174.22,12,east_siberian_sea
70,108,70.51,175.83,12,east_siberian_sea
71,108,70.55,177.44,12,east_siberian_sea
72,108,70.56,179.06,12,east_siberian_sea
73,108,70.56,-179.33,1,chukchi_sea
74,108,70.55,-177.71,1,chukchi_sea
75,108,70.52,-176.1,1,chukchi_sea
76,108,70.48,-174.49,1,chukchi_sea
77,108,70.42,-172.89,1,chukchi_sea
78,108,70.34,-171.3,1,chukchi_sea
79,108,70.25,-169.73,1,chukchi_sea
80,108,70.15,-168.17,1,chukchi_sea
81,108,70.03,-166.63,1,chukchi_sea
82,108,69.9,-165.11,1,chukchi_sea
83,108,69.76,-163.61,1,chukchi_sea
84,108,69.6,-162.13,15,other_land
85,108,69.43,-160.68,15,other_land
86,108,69.24,-159.25,15,other_land
87,108,69.05,-157.85,15,other_land
88,108,68.84,-156.48,15,other_land
89,108,68.62,-155.13,15,other_land
90,108,68.39,-153.81,15,other_land
91,108,68.15,-152.53,15,other_land
92,108,67.9,-151.27,15,other_land
93,108,67.63,-150.04,15,other_land
94,108,67.36,-148.84,15,other_land
95,108,67.08,-147.67,15,other_land
96,108,66.79,-146.53,15,other_land
97,108,66.5,-145.42,15,other_land
98,108,66.19,-144.33,15,other_land
99,108,65.88,-143.28,15,other_land
100,108,65.56,-142.26,15,other_land
101,108,65.23,-141.26,15,other_land
102,108,64.89,-140.29,15,other_land
103,108,64.55,-139.34,15,other_land
104,108,64.21,-138.43,15,other_land
105,108,63.85,-137.53,15,other_land
106,108,63.49,-136.66,15,other_land
107,108,63.13,-135.82,15,other_land
108,108,62.76,-135.0,15,other_land
109,108,62.39,-134.2,15,other_land
110,108,62.01,-133.43,15,other_land
111,108,61.63,-132.67,15,other_land
112,108,61.25,-131.94,15,other_land
113,108,60.86,-131.23,15,other_land
114,108,60.46,-130.53,15,other_land
115,108,60.07,-129.86,15,other_land
116,108,59.67,-129.21,15,other_land
117,108,59.26,-128.57,15,other_land
118,108,58.86,-127.95,15,other_land
119,108,58.45,-127.34,15,other_land
120,108,58.04,-126.76,15,other_land
121,108,57.63,-126.19,15,other_land
122,108,57.22,-125.63,15,other_land
123,108,56.8,-125.09,15,other_land
124,108,56.38,-124.56,15,other_land
125,108,55.96,-124.05,15,other_land
126,108,55.54,-123.55,15,other_land
127,108,55.11,-123.06,15,other_land
128,108,54.69,-122.58,15,other_land
129,108,54.26,-122.12,15,other_land
130,108,53.84,-121.67,15,other_land
131,108,53.41,-121.23,15,other_land
132,108,52.98,-120.8,15,other_land
133,108,52.55,-120.38,15,other_land
134,108,52.12,-119.97,15,other_land
135,108,51.69,-119.57,15,other_land
136,108,51.26,-119.18,15,other_land
137,108,50.82,-118.8,15,other_land
138,108,50.39,-118.43,15,other_land
139,108,49.96,-118.07,15,other_land
140,108,49.52,-117.71,15,other_land
141,108,49.09,-117.37,15,other_land
142,108,48.66,-117.03,15,other_land
143,108,48.22,-116.7,15,other_land
144,108,47.79,-116.38,15,other_land
145,108,47.36,-116.06,15,other_land
1,109,47.5,116.96,15,other_land
2,109,47.93,117.29,15,other_land
3,109,48.36,117.63,15,other_land
4,109,48.79,117.97,15,other_land
5,109,49.22,118.32,15,other_land
6,109,49.65,118.68,15,other_land
7,109,50.08,119.04,15,other_land
8,109,50.51,119.42,15,other_land
9,109,50.94,119.8,15,other_land
10,109,51.37,120.19,15,other_land
11,109,51.8,120.6,15,other_land
12,109,52.22,121.01,15,other_land
13,109,52.65,121.43,15,other_land
14,109,53.08,121.87,15,other_land
15,109,53.5,122.31,15,other_land
16,109,53.92,122.77,15,other_land
17,109,54.35,123.23,15,other_land
18,109,54.77,123.71,15,other_land
19,109,55.19,124.2,15,other_land
20,109,55.6,124.7,15,other_land
21,109,56.02,125.22,15,other_land
22,109,56.43,125.75,15,other_land
23,109,56.85,126.3,15,other_land
24,109,57.26,126.85,15,other_land
25,109,57.66,127.43,15,other_land
26,109,58.07,128.02,15,other_land
27,109,58.47,128.62,15,other_land
28,109,58.87,129.24,15,other_land
29,109,59.27,129.88,15,other_land
30,109,59.67,130.54,15,other_land
31,109,60.06,131.21,15,other_land
32,109,60.45,131.9,15,other_land
33,109,60.83,132.61,15,other_land
34,109,61.21,133.35,15,other_land
35,109,61.59,134.1,15,other_land
36,109,61.96,134.87,15,other_land
37,109,62.33,135.66,15,other_land
38,109,62.69,136.48,15,other_land
39,109,63.05,137.32,15,other_land
40,109,63.4,138.18,15,other_land
41,109,63.75,139.07,15,other_land
42,109,64.09,139.98,15,other_land
43,109,64.43,140.91,15,other_land
44,109,64.76,141.87,15,other_land
45,109,65.08,142.86,15,other_land
46,109,65.4,143.87,15,other_land
47,109,65.71,144.91,15,other_land
48,109,66.01,145.98,15,other_land
49,109,66.3,147.07,15,other_land
50,109,66.58,148.2,15,other_land
51,109,66.86,149.35,15,other_land
52,109,67.13,150.52,15,other_land
53,109,67.39,151.73,15,other_land
54,109,67.63,152.96,15,other_land
55,109,67.87,154.23,15,other_land
56,109,68.1,155.52,15,other_land
57,109,68.31,156.83,15,other_land
58,109,68.52,158.18,15,other_land
59,109,68.71,159.54,15,other_land
60,109,68.89,160.94,15,other_land
61,109,69.06,162.36,15,other_land
62,109,69.22,163.8,15,other_land
63,109,69.36,165.26,15,other_land
64,109,69.49,166.74,12,east_siberian_sea
65,109,69.61,168.24,12,east_siberian_sea
66,109,69.71,169.75,12,east_siberian_sea
67,109,69.8,171.28,15,other_land
68,109,69.87,172.83,15,other_land
69,109,69.93,174.38,12,east_siberian_sea
70,109,69.98,175.94,12,east_siberian_sea
71,109,70.01,177.51,12,east_siberian_sea
72,109,70.02,179.08,12,east_siberian_sea
73,109,70.03,-179.34,1,chukchi_sea
74,109,70.01,-177.77,1,chukchi_sea
75,109,69.98,-176.2,1,chukchi_sea
76,109,69.94,-174.64,1,chukchi_sea
77,109,69.88,-173.08,1,chukchi_sea
78,109,69.81,-171.54,1,chukchi_sea
79,109,69.73,-170.01,1,chukchi_sea
80,109,69.62,-168.49,1,chukchi_sea
81,109,69.51,-166.99,1,chukchi_sea
82,109,69.38,-165.5,1,chukchi_sea
83,109,69.24,-164.04,1,chukchi_sea
84,109,69.09,-162.59,15,other_land
85,109,68.92,-161.17,15,other_land
86,109,68.74,-159.78,15,other_land
87,109,68.55,-158.4,15,other_land
88,109,68.35,-157.06,15,other_land
89,109,68.13,-155.73,15,other_land
90,109,67.91,-154.44,15,other_land
91,109,67.67,-153.17,15,other_land
92,109,67.43,-151.93,15,other_land
93,109,67.17,-150.72,15,other_land
94,109,66.91,-149.54,15,other_land
95,109,66.63,-148.39,15,other_land
96,109,66.35,-147.26,15,other_land
97,109,66.06,-146.16,15,other_land
98,109,65.76,-145.09,15,other_land
99,109,65.45,-144.04,15,other_land
100,109,65.13,-143.03,15,other_land
101,109,64.81,-142.03,15,other_land
102,109,64.48,-141.07,15,other_land
103,109,64.15,-140.13,15,other_land
104,109,63.81,-139.22,15,other_land
105,109,63.46,-138.33,15,other_land
106,109,63.11,-137.46,15,other_land
107,109,62.75,-136.62,15,other_land
108,109,62.39,-135.8,15,other_land
109,109,62.02,-135.0,15,other_land
110,109,61.65,-134.22,15,other_land
111,109,61.27,-133.47,15,other_land
112,109,60.89,-132.73,15,other_land
113,109,60.51,-132.02,15,other_land
114,109,60.12,-131.32,15,other_land
115,109,59.73,-130.65,15,other_land
116,109,59.34,-129.99,15,other_land
117,109,58.94,-129.35,15,other_land
118,109,58.54,-128.72,15,other_land
119,109,58.14,-128.12,15,other_land
120,109,57.73,-127.52,15,other_land
121,109,57.32,-126.95,15,other_land
122,109,56.91,-126.39,15,other_land
123,109,56.5,-125.84,15,other_land
124,109,56.09,-125.31,15,other_land
125,109,55.67,-124.79,15,other_land
126,109,55.26,-124.28,15,other_land
127,109,54.84,-123.79,15,other_land
128,109,54.42,-123.31,15,other_land
129,109,53.99,-122.84,15,other_land
130,109,53.57,-122.39,15,other_land
131,109,53.15,-121.94,15,other_land
132,109,52.72,-121.5,15,other_land
133,109,52.3,-121.08,15,other_land
134,109,51.87,-120.67,15,other_land
135,109,51.44,-120.26,15,other_land
136,109,51.01,-119.87,15,other_land
137,109,50.58,-119.48,15,other_land
138,109,50.15,-119.1,15,other_land
139,109,49.72,-118.74,15,other_land
140,109,49.29,-118.38,15,other_land
141,109,48.86,-118.03,15,other_land
142,109,48.43,-117.68,15,other_land
143,109,48.0,-117.35,15,other_land
144,109,47.57,-117.02,15,other_land
145,109,47.14,-116.7,15,other_land
1,110,47.28,117.6,15,other_land
2,110,47.71,117.93,15,other_land
3,110,48.13,118.27,15,other_land
4,110,48.56,118.62,15,other_land
5,110,48.99,118.97,15,other_land
6,110,49.42,119.33,15,other_land
7,110,49.84,119.71,15,other_land
8,110,50.27,120.09,15,other_land
9,110,50.69,120.48,15,other_land
10,110,51.12,120.87,15,other_land
11,110,51.54,121.28,15,other_land
12,110,51.97,121.7,15,other_land
13,110,52.39,122.13,15,other_land
14,110,52.81,122.57,15,other_land
15,110,53.23,123.02,15,other_land
16,110,53.65,123.48,15,other_land
17,110,54.07,123.95,15,other_land
18,110,54.48,124.43,15,other_land
19,110,54.9,124.93,15,other_land
20,110,55.31,125.43,15,other_land
21,110,55.72,125.96,15,other_land
22,110,56.13,126.49,15,other_land
23,110,56.54,127.04,15,other_land
24,110,56.95,127.6,15,other_land
25,110,57.35,128.18,15,other_land
26,110,57.75,128.77,15,other_land
27,110,58.15,129.38,15,other_land
28,110,58.55,130.01,15,other_land
29,110,58.94,130.65,15,other_land
30,110,59.33,131.3,15,other_land
31,110,59.71,131.98,15,other_land
32,110,60.1,132.68,15,other_land
33,110,60.48,133.39,15,other_land
34,110,60.85,134.12,15,other_land
35,110,61.22,134.87,15,other_land
36,110,61.59,135.65,15,other_land
37,110,61.95,136.44,15,other_land
38,110,62.31,137.25,15,other_land
39,110,62.66,138.09,15,other_land
40,110,63.01,138.95,15,other_land
41,110,63.35,139.83,15,other_land
42,110,63.69,140.74,15,other_land
43,110,64.02,141.67,15,other_land
44,110,64.34,142.62,15,other_land
45,110,64.66,143.6,15,other_land
46,110,64.97,144.61,15,other_land
47,110,65.27,145.64,15,other_land
48,110,65.57,146.69,15,other_land
49,110,65.85,147.78,15,other_land
50,110,66.13,148.89,15,other_land
51,110,66.4,150.02,15,other_land
52,110,66.66,151.18,15,other_land
53,110,66.91,152.37,15,other_land
54,110,67.16,153.59,15,other_land
55,110,67.39,154.83,15,other_land
56,110,67.61,156.1,15,other_land
57,110,67.82,157.39,15,other_land
58,110,68.02,158.71,15,other_land
59,110,68.21,160.05,15,other_land
60,110,68.39,161.41,15,other_land
61,110,68.55,162.8,15,other_land
62,110,68.7,164.21,15,other_land
63,110,68.84,165.63,15,other_land
64,110,68.97,167.08,15,other_land
65,110,69.08,168.54,15,other_land
66,110,69.18,170.02,12,east_siberian_sea
67,110,69.27,171.51,15,other_land
68,110,69.34,173.02,15,other_land
69,110,69.4,174.53,15,other_land
70,110,69.44,176.05,15,other_land
71,110,69.47,177.58,15,other_land
72,110,69.49,179.11,12,east_siberian_sea
73,110,69.49,-179.36,1,chukchi_sea
74,110,69.47,-177.83,1,chukchi_sea
75,110,69.45,-176.3,1,chukchi_sea
76,110,69.41,-174.78,1,chukchi_sea
77,110,69.35,-173.27,1,chukchi_sea
78,110,69.28,-171.76,1,chukchi_sea
79,110,69.2,-170.27,1,chukchi_sea
80,110,69.1,-168.79,1,chukchi_sea
81,110,68.99,-167.32,1,chukchi_sea
82,110,68.86,-165.87,15,other_land
83,110,68.73,-164.44,15,other_land
84,110,68.58,-163.03,15,other_land
85,110,68.41,-161.64,15,other_land
86,110,68.24,-160.27,15,other_land
87,110,68.05,-158.93,15,other_land
88,110,67.85,-157.61,15,other_land
89,110,67.65,-156.31,15,other_land
90,110,67.43,-155.04,15,other_land
91,110,67.2,-153.79,15,other_land
92,110,66.96,-152.57,15,other_land
93,110,66.71,-151.38,15,other_land
94,110,66.45,-150.21,15,other_land
95,110,66.18,-149.07,15,other_land
96,110,65.9,-147.96,15,other_land
97,110,65.61,-146.87,15,other_land
98,110,65.32,-145.81,15,other_land
99,110,65.02,-144.78,15,other_land
100,110,64.71,-143.77,15,other_land
101,110,64.39,-142.78,15,other_land
102,110,64.07,-141.83,15,other_land
103,110,63.74,-140.89,15,other_land
104,110,63.41,-139.98,15,other_land
105,110,63.07,-139.1,15,other_land
106,110,62.72,-138.23,15,other_land
107,110,62.37,-137.39,15,other_land
108,110,62.01,-136.57,15,other_land
109,110,61.65,-135.78,15,other_land
110,110,61.28,-135.0,15,other_land
111,110,60.91,-134.24,15,other_land
112,110,60.54,-133.51,15,other_land
113,110,60.16,-132.79,15,other_land
114,110,59.78,-132.1,15,other_land
115,110,59.39,-131.42,15,other_land
116,110,59.0,-130.75,15,other_land
117,110,58.61,-130.11,15,other_land
118,110,58.22,-129.48,15,other_land
119,110,57.82,-128.87,15,other_land
120,110,57.42,-128.28,15,other_land
121,110,57.01,-127.7,15,other_land
122,110,56.61,-127.13,15,other_land
123,110,56.2,-126.58,15,other_land
124,110,55.79,-126.04,15,other_land
125,110,55.38,-125.52,15,other_land
126,110,54.97,-125.01,15,other_land
127,110,54.55,-124.51,15,other_land
128,110,54.14,-124.03,15,other_land
129,110,53.72,-123.55,15,other_land
130,110,53.3,-123.09,15,other_land
131,110,52.88,-122.64,15,other_land
132,110,52.46,-122.2,15,other_land
133,110,52.04,-121.77,15,other_land
134,110,51.61,-121.35,15,other_land
135,110,51.19,-120.94,15,other_land
136,110,50.76,-120.54,15,other_land
137,110,50.34,-120.15,15,other_land
138,110,49.91,-119.77,15,other_land
139,110,49.49,-119.4,15,other_land
140,110,49.06,-119.03,15,other_land
141,110,48.63,-118.67,15,other_land
142,110,48.21,-118.33,15,other_land
143,110,47.78,-117.98,15,other_land
144,110,47.35,-117.65,15,other_land
145,110,46.92,-117.32,15,other_land
1,111,47.05,118.22,15,other_land
2,111,47.48,118.56,15,other_land
3,111,47.9,118.9,15,other_land
4,111,48.33,119.26,15,other_land
5,111,48.75,119.62,15,other_land
6,111,49.17,119.98,15,other_land
7,111,49.6,120.36,15,other_land
8,111,50.02,120.75,15,other_land
9,111,50.44,121.14,15,other_land
10,111,50.86,121.54,15,other_land
11,111,51.28,121.96,15,other_land
12,111,51.7,122.38,15,other_land
13,111,52.12,122.81,15,other_land
14,111,52.54,123.26,15,other_land
15,111,52.96,123.71,15,other_land
16,111,53.37,124.17,15,other_land
17,111,53.78,124.65,15,other_land
18,111,54.2,125.14,15,other_land
19,111,54.61,125.64,15,other_land
20,111,55.02,126.15,15,other_land
21,111,55.42,126.68,15,other_land
22,111,55.83,127.22,15,other_land
23,111,56.23,127.77,15,other_land
24,111,56.63,128.33,15,other_land
25,111,57.03,128.92,15,other_land
26,111,57.43,129.51,15,other_land
27,111,57.82,130.12,15,other_land
28,111,58.21,130.75,15,other_land
29,111,58.6,131.39,15,other_land
30,111,58.98,132.06,15,other_land
31,111,59.37,132.73,15,other_land
32,111,59.74,133.43,15,other_land
33,111,60.12,134.14,15,other_land
34,111,60.49,134.88,15,other_land
35,111,60.85,135.63,15,other_land
36,111,61.21,136.4,15,other_land
37,111,61.57,137.19,15,other_land
38,111,61.92,138.01,15,other_land
39,111,62.27,138.84,15,other_land
40,111,62.61,139.7,15,other_land
41,111,62.95,140.58,15,other_land
42,111,63.28,141.48,15,other_land
43,111,63.6,142.4,15,other_land
44,111,63.92,143.35,15,other_land
45,111,64.23,144.32,15,other_land
46,111,64.54,145.32,15,other_land
47,111,64.83,146.34,15,other_land
48,111,65.12,147.38,15,other_land
49,111,65.4,148.45,15,other_land
50,111,65.68,149.55,15,other_land
51,111,65.94,150.67,15,other_land
52,111,66.2,151.82,15,other_land
53,111,66.44,152.99,15,other_land
54,111,66.68,154.19,15,other_land
55,111,66.9,155.41,15,other_land
56,111,67.12,156.65,15,other_land
57,111,67.33,157.92,15,other_land
58,111,67.52,159.21,15,other_land
59,111,67.71,160.53,15,other_land
60,111,67.88,161.86,15,other_land
61,111,68.04,163.22,15,other_land
62,111,68.19,164.6,15,other_land
63,111,68.32,165.99,15,other_land
64,111,68.45,167.41,15,other_land
65,111,68.56,168.83,15,other_land
66,111,68.65,170.28,15,other_land
67,111,68.74,171.73,15,other_land
68,111,68.81,173.2,15,other_land
69,111,68.86,174.67,15,other_land
70,111,68.91,176.15,15,other_land
71,111,68.94,177.64,15,other_land
72,111,68.95,179.13,15,other_land
73,111,68.95,-179.38,1,chukchi_sea
74,111,68.94,-177.89,1,chukchi_sea
75,111,68.91,-176.4,1,chukchi_sea
76,111,68.87,-174.92,1,chukchi_sea
77,111,68.82,-173.44,1,chukchi_sea
78,111,68.75,-171.97,1,chukchi_sea
79,111,68.67,-170.52,1,chukchi_sea
80,111,68.57,-169.07,1,chukchi_sea
81,111,68.46,-167.64,1,chukchi_sea
82,111,68.34,-166.23,15,other_land
83,111,68.21,-164.83,15,other_land
84,111,68.06,-163.45,15,other_land
85,111,67.91,-162.09,15,other_land
86,111,67.74,-160.75,15,other_land
87,111,67.55,-159.43,15,other_land
88,111,67.36,-158.13,15,other_land
89,111,67.16,-156.86,15,other_land
90,111,66.94,-155.61,15,other_land
91,111,66.72,-154.39,15,other_land
92,111,66.48,-153.19,15,other_land
93,111,66.24,-152.01,15,other_land
94,111,65.98,-150.86,15,other_land
95,111,65.72,-149.74,15,other_land
96,111,65.45,-148.64,15,other_land
97,111,65.17,-147.56,15,other_land
98,111,64.88,-146.51,15,other_land
99,111,64.59,-145.49,15,other_land
100,111,64.28,-144.49,15,other_land
101,111,63.97,-143.51,15,other_land
102,111,63.66,-142.56,15,other_land
103,111,63.33,-141.63,15,other_land
104,111,63.0,-140.72,15,other_land
105,111,62.67,-139.84,15,other_land
106,111,62.33,-138.98,15,other_land
107,111,61.98,-138.14,15,other_land
108,111,61.63,-137.33,15,other_land
109,111,61.27,-136.53,15,other_land
110,111,60.91,-135.76,15,other_land
111,111,60.55,-135.0,15,other_land
112,111,60.18,-134.26,15,other_land
113,111,59.81,-133.55,15,other_land
114,111,59.43,-132.85,15,other_land
115,111,59.05,-132.17,15,other_land
116,111,58.66,-131.5,15,other_land
117,111,58.28,-130.86,15,other_land
118,111,57.89,-130.23,15,other_land
119,111,57.49,-129.61,15,other_land
120,111,57.1,-129.01,15,other_land
121,111,56.7,-128.43,15,other_land
122,111,56.3,-127.86,15,other_land
123,111,55.9,-127.31,15,other_land
124,111,55.49,-126.77,15,other_land
125,111,55.08,-126.24,15,other_land
126,111,54.68,-125.72,15,other_land
127,111,54.27,-125.22,15,other_land
128,111,53.85,-124.73,15,other_land
129,111,53.44,-124.25,15,other_land
130,111,53.02,-123.79,15,other_land
131,111,52.61,-123.33,15,other_land
132,111,52.19,-122.89,15,other_land
133,111,51.77,-122.45,15,other_land
134,111,51.35,-122.03,15,other_land
135,111,50.93,-121.61,15,other_land
136,111,50.51,-121.21,15,other_land
137,111,50.09,-120.81,15,other_land
138,111,49.67,-120.42,15,other_land
139,111,49.24,-120.05,15,other_land
140,111,48.82,-119.68,15,other_land
141,111,48.4,-119.31,15,other_land
142,111,47.97,-118.96,15,other_land
143,111,47.55,-118.62,15,other_land
144,111,47.12,-118.28,15,other_land
145,111,46.7,-117.95,15,other_land
1,112,46.82,118.84,15,other_land
2,112,47.24,119.18,15,other_land
3,112,47.67,119.53,15,other_land
4,112,48.09,119.89,15,other_land
5,112,48.51,120.25,15,other_land
6,112,48.93,120.63,15,other_land
7,112,49.35,121.01,15,other_land
8,112,49.77,121.4,15,other_land
9,112,50.18,121.8,15,other_land
10,112,50.6,122.2,15,other_land
11,112,51.02,122.62,15,other_land
12,112,51.43,123.05,15,other_land
13,112,51.85,123.49,15,other_land
14,112,52.26,123.93,15,other_land
15,112,52.68,124.39,15,other_land
16,112,53.09,124.86,15,other_land
17,112,53.5,125.34,15,other_land
18,112,53.9,125.83,15,other_land
19,112,54.31,126.34,15,other_land
20,112,54.72,126.86,15,other_land
21,112,55.12,127.38,15,other_land
22,112,55.52,127.93,15,other_land
23,112,55.92,128.48,15,other_land
24,112,56.31,129.05,15,other_land
25,112,56.71,129.64,15,other_land
26,112,57.1,130.24,15,other_land
27,112,57.49,130.85,15,other_land
28,112,57.87,131.48,15,other_land
29,112,58.26,132.13,15,other_land
30,112,58.64,132.79,15,other_land
31,112,59.01,133.47,15,other_land
32,112,59.39,134.16,15,other_land
33,112,59.75,134.88,15,other_land
34,112,60.12,135.61,15,other_land
35,112,60.48,136.36,15,other_land
36,112,60.84,137.14,15,other_land
37,112,61.19,137.93,15,other_land
38,112,61.53,138.74,15,other_land
39,112,61.87,139.57,15,other_land
40,112,62.21,140.42,15,other_land
41,112,62.54,141.3,15,other_land
42,112,62.87,142.19,15,other_land
43,112,63.18,143.11,15,other_land
44,112,63.5,144.05,15,other_land
45,112,63.8,145.02,15,other_land
46,112,64.1,146.0,15,other_land
47,112,64.39,147.01,15,other_land
48,112,64.67,148.05,15,other_land
49,112,64.95,149.11,15,other_land
50,112,65.22,150.19,15,other_land
51,112,65.48,151.3,15,other_land
52,112,65.73,152.43,15,other_land
53,112,65.97,153.58,15,other_land
54,112,66.2,154.76,15,other_land
55,112,66.42,155.96,15,other_land
56,112,66.63,157.18,15,other_land
57,112,66.83,158.43,15,other_land
58,112,67.02,159.7,15,other_land
59,112,67.2,160.99,15,other_land
60,112,67.37,162.29,15,other_land
61,112,67.53,163.62,15,other_land
62,112,67.67,164.97,15,other_land
63,112,67.8,166.33,15,other_land
64,112,67.92,167.72,15,other_land
65,112,68.03,169.11,15,other_land
66,112,68.12,170.52,15,other_land
67,112,68.21,171.94,15,other_land
68,112,68.27,173.37,15,other_land
69,112,68.33,174.81,15,other_land
70,112,68.37,176.25,15,other_land
71,112,68.4,177.7,15,other_land
72,112,68.41,179.15,15,other_land
73,112,68.42,-179.39,15,other_land
74,112,68.4,-177.94,1,chukchi_sea
75,112,68.38,-176.49,1,chukchi_sea
76,112,68.34,-175.05,1,chukchi_sea
77,112,68.29,-173.61,1,chukchi_sea
78,112,68.22,-172.18,1,chukchi_sea
79,112,68.14,-170.75,1,chukchi_sea
80,112,68.05,-169.34,1,chukchi_sea
81,112,67.94,-167.95,1,chukchi_sea
82,112,67.82,-166.56,1,chukchi_sea
83,112,67.69,-165.2,1,chukchi_sea
84,112,67.55,-163.85,15,other_land
85,112,67.4,-162.52,15,other_land
86,112,67.23,-161.2,15,other_land
87,112,67.05,-159.91,15,other_land
88,112,66.86,-158.64,15,other_land
89,112,66.67,-157.39,15,other_land
90,112,66.46,-156.16,15,other_land
91,112,66.24,-154.96,15,other_land
92,112,66.01,-153.78,15,other_land
93,112,65.77,-152.62,15,other_land
94,112,65.52,-151.48,15,other_land
95,112,65.26,-150.37,15,other_land
96,112,65.0,-149.29,15,other_land
97,112,64.72,-148.22,15,other_land
98,112,64.44,-147.19,15,other_land
99,112,64.15,-146.17,15,other_land
100,112,63.85,-145.18,15,other_land
101,112,63.55,-144.21,15,other_land
102,112,63.24,-143.27,15,other_land
103,112,62.92,-142.34,15,other_land
104,112,62.6,-141.44,15,other_land
105,112,62.27,-140.57,15,other_land
106,112,61.93,-139.71,15,other_land
107,112,61.59,-138.87,15,other_land
108,112,61.25,-138.06,15,other_land
109,112,60.89,-137.27,15,other_land
110,112,60.54,-136.49,15,other_land
111,112,60.18,-135.74,15,other_land
112,112,59.82,-135.0,15,other_land
113,112,59.45,-134.28,15,other_land
114,112,59.08,-133.58,15,other_land
115,112,58.7,-132.9,15,other_land
116,112,58.32,-132.24,15,other_land
117,112,57.94,-131.59,15,other_land
118,112,57.55,-130.95,15,other_land
119,112,57.17,-130.34,15,other_land
120,112,56.77,-129.74,15,other_land
121,112,56.38,-129.15,15,other_land
122,112,55.98,-128.58,15,other_land
123,112,55.59,-128.02,15,other_land
124,112,55.19,-127.47,15,other_land
125,112,54.78,-126.94,15,other_land
126,112,54.38,-126.42,15,other_land
127,112,53.97,-125.92,15,other_land
128,112,53.56,-125.42,15,other_land
129,112,53.15,-124.94,15,other_land
130,112,52.74,-124.47,15,other_land
131,112,52.33,-124.01,15,other_land
132,112,51.92,-123.56,15,other_land
133,112,51.5,-123.12,15,other_land
134,112,51.09,-122.69,15,other_land
135,112,50.67,-122.27,15,other_land
136,112,50.25,-121.86,15,other_land
137,112,49.84,-121.46,15,other_land
138,112,49.42,-121.07,15,other_land
139,112,49.0,-120.69,15,other_land
140,112,48.58,-120.31,15,other_land
141,112,48.16,-119.95,15,other_land
142,112,47.74,-119.59,15,other_land
143,112,47.31,-119.24,15,other_land
144,112,46.89,-118.9,15,other_land
145,112,46.47,-118.56,15,other_land
